Date,POA,PV_Power,RRP
2025-07-10 23:15:00,0.0,0.0,0.0444
2025-07-10 23:20:00,0.0,0.0,0.0293
2025-07-10 23:25:00,0.0,0.0,0.0566
2025-07-10 23:30:00,0.0,0.0,0.1372
2025-07-10 23:35:00,0.0,0.0,0.149
2025-07-10 23:40:00,0.0,0.0,0.1705
2025-07-10 23:45:00,0.0,0.0,0.03
2025-07-10 23:50:00,0.0,0.0,0.0566
2025-07-10 23:55:00,0.0,0.0,0.0371
2025-07-11 00:00:00,0.0,0.0,0.033
2025-07-11 00:05:00,0.0,0.0,0.0324
2025-07-11 00:10:00,0.0,0.0,0.0474
2025-07-11 00:15:00,0.0,0.0,0.0342
2025-07-11 00:20:00,0.0,0.0,0.0347
2025-07-11 00:25:00,0.0,0.0,0.0331
2025-07-11 00:30:00,0.0,0.0,0.0317
2025-07-11 00:35:00,0.0,0.0,0.0327
2025-07-11 00:40:00,0.0,0.0,0.0422
2025-07-11 00:45:00,0.0,0.0,0.0324
2025-07-11 00:50:00,0.0,0.0,0.032
2025-07-11 00:55:00,0.0,0.0,0.0474
2025-07-11 01:00:00,0.0,0.0,0.0352
2025-07-11 01:05:00,0.0,0.0,0.0239
2025-07-11 01:10:00,0.0,0.0,0.0308
2025-07-11 01:15:00,0.0,0.0,0.016
2025-07-11 01:20:00,0.0,0.0,0.0145
2025-07-11 01:25:00,0.0,0.0,0.0474
2025-07-11 01:30:00,0.0,0.0,0.0
2025-07-11 01:35:00,0.0,0.0,0.0474
2025-07-11 01:40:00,0.0,0.0,0.0117
2025-07-11 01:45:00,0.0,0.0,0.0091
2025-07-11 01:50:00,0.0,0.0,0.1014
2025-07-11 01:55:00,0.0,0.0,0.0124
2025-07-11 02:00:00,0.0,0.0,0.0118
2025-07-11 02:05:00,0.0,0.0,0.0474
2025-07-11 02:10:00,0.0,0.0,0.0159
2025-07-11 02:15:00,0.0,0.0,0.0474
2025-07-11 02:20:00,0.0,0.0,0.014
2025-07-11 02:25:00,0.0,0.0,0.027
2025-07-11 02:30:00,0.0,0.0,0.0219
2025-07-11 02:35:00,0.0,0.0,0.0111
2025-07-11 02:40:00,0.0,0.0,0.0158
2025-07-11 02:45:00,0.0,0.0,0.049
2025-07-11 02:50:00,0.0,0.0,0.0145
2025-07-11 02:55:00,0.0,0.0,0.0474
2025-07-11 03:00:00,0.0,0.0,0.0137
2025-07-11 03:05:00,0.0,0.0,0.0161
2025-07-11 03:10:00,0.0,0.0,0.0223
2025-07-11 03:15:00,0.0,0.0,0.0164
2025-07-11 03:20:00,0.0,0.0,0.0148
2025-07-11 03:25:00,0.0,0.0,0.0102
2025-07-11 03:30:00,0.0,0.0,0.0114
2025-07-11 03:35:00,0.0,0.0,0.0126
2025-07-11 03:40:00,0.0,0.0,0.01
2025-07-11 03:45:00,0.0,0.0,0.0165
2025-07-11 03:50:00,0.0,0.0,0.0171
2025-07-11 03:55:00,0.0,0.0,0.0173
2025-07-11 04:00:00,0.0,0.0,0.0099
2025-07-11 04:05:00,0.0,0.0,0.01
2025-07-11 04:10:00,0.0,0.0,0.013
2025-07-11 04:15:00,0.0,0.0,0.0144
2025-07-11 04:20:00,0.0,0.0,0.0475
2025-07-11 04:25:00,0.0,0.0,0.0601
2025-07-11 04:30:00,0.0,0.0,-0.016
2025-07-11 04:35:00,0.0,0.0,0.0178
2025-07-11 04:40:00,0.0,0.0,0.0132
2025-07-11 04:45:00,0.0,0.0,0.0239
2025-07-11 04:50:00,0.0,0.0,0.0162
2025-07-11 04:55:00,0.0,0.0,0.0181
2025-07-11 05:00:00,0.0,0.0,0.0198
2025-07-11 05:05:00,0.0,0.0,-0.016
2025-07-11 05:10:00,0.0,0.0,0.0484
2025-07-11 05:15:00,0.0,0.0,0.0601
2025-07-11 05:20:00,0.0,0.0,0.0504
2025-07-11 05:25:00,0.0,0.0,0.0189
2025-07-11 05:30:00,0.0,0.0,-0.0001
2025-07-11 05:35:00,0.0,0.0,0.0413
2025-07-11 05:40:00,0.0,0.0,0.0454
2025-07-11 05:45:00,0.0,0.0,0.045
2025-07-11 05:50:00,0.0,0.0,0.0443
2025-07-11 05:55:00,0.0,0.0,0.0944
2025-07-11 06:00:00,0.0,0.0,0.1024
2025-07-11 06:05:00,0.0,0.0,0.04
2025-07-11 06:10:00,0.0,0.0,0.13
2025-07-11 06:15:00,0.0,0.0,0.0791
2025-07-11 06:20:00,0.0,0.0,0.125
2025-07-11 06:25:00,0.0,0.0,0.13
2025-07-11 06:30:00,0.0,0.0,0.1024
2025-07-11 06:35:00,0.0,0.0,0.0
2025-07-11 06:40:00,0.0,0.0,0.0944
2025-07-11 06:45:00,0.0,0.0,0.125
2025-07-11 06:50:00,0.0,0.0,0.0
2025-07-11 06:55:00,0.0,0.0,0.0944
2025-07-11 07:00:00,0.0,0.0,0.125
2025-07-11 07:05:00,1.0,3.79,0.1024
2025-07-11 07:10:00,2.0,7.59,0.1024
2025-07-11 07:15:00,3.0,11.38,0.149
2025-07-11 07:20:00,4.0,15.18,0.1704
2025-07-11 07:25:00,10.0,37.94,0.1173
2025-07-11 07:30:00,13.0,49.32,0.1704
2025-07-11 07:35:00,15.0,56.91,0.13
2025-07-11 07:40:00,22.0,83.47,0.13
2025-07-11 07:45:00,58.19,220.77,0.124
2025-07-11 07:50:00,81.52,309.28,0.13
2025-07-11 07:55:00,120.0,455.28,0.1704
2025-07-11 08:00:00,143.0,542.54,0.13
2025-07-11 08:05:00,182.0,690.51,0.124
2025-07-11 08:10:00,211.72,803.25,0.1024
2025-07-11 08:15:00,236.0,895.38,0.125
2025-07-11 08:20:00,261.0,990.23,0.124
2025-07-11 08:25:00,137.0,519.78,0.086
2025-07-11 08:30:00,141.7,537.6,0.086
2025-07-11 08:35:00,99.0,375.61,0.086
2025-07-11 08:40:00,192.46,730.18,0.086
2025-07-11 08:45:00,303.0,1149.58,0.0749
2025-07-11 08:50:00,361.0,1369.63,0.1257
2025-07-11 08:55:00,487.54,1849.71,0.125
2025-07-11 09:00:00,516.98,1961.44,0.1265
2025-07-11 09:05:00,508.0,1927.35,0.124
2025-07-11 09:10:00,527.04,1999.57,0.077
2025-07-11 09:15:00,557.45,2114.95,0.1024
2025-07-11 09:20:00,566.07,2147.67,0.086
2025-07-11 09:25:00,574.0,2177.76,0.149
2025-07-11 09:30:00,574.0,2177.76,0.0657
2025-07-11 09:35:00,582.0,2208.11,0.13
2025-07-11 09:40:00,496.71,1884.54,0.0455
2025-07-11 09:45:00,591.0,2242.25,0.0498
2025-07-11 09:50:00,593.0,2249.84,0.0309
2025-07-11 09:55:00,574.0,2177.76,0.1024
2025-07-11 10:00:00,604.0,2291.58,0.0383
2025-07-11 10:05:00,415.0,1574.51,0.0478
2025-07-11 10:10:00,356.77,1353.6,0.0187
2025-07-11 10:15:00,486.0,1843.88,0.1024
2025-07-11 10:20:00,631.0,2394.01,0.0247
2025-07-11 10:25:00,592.56,2248.19,0.0047
2025-07-11 10:30:00,553.0,2098.08,0.13
2025-07-11 10:35:00,589.0,2234.67,0.0791
2025-07-11 10:40:00,601.0,2280.19,0.13
2025-07-11 10:45:00,321.26,1218.86,0.1581
2025-07-11 10:50:00,264.0,1001.62,0.124
2025-07-11 10:55:00,748.0,2837.91,0.0
2025-07-11 11:00:00,569.0,2158.79,0.0255
2025-07-11 11:05:00,556.12,2109.91,0.0171
2025-07-11 11:10:00,387.0,1468.28,0.0005
2025-07-11 11:15:00,488.64,1853.92,0.0136
2025-07-11 11:20:00,569.79,2161.8,0.0182
2025-07-11 11:25:00,316.76,1201.78,0.0
2025-07-11 11:30:00,284.0,1077.5,0.001
2025-07-11 11:35:00,241.62,916.72,0.1024
2025-07-11 11:40:00,636.0,2412.98,0.149
2025-07-11 11:45:00,142.0,538.75,0.049
2025-07-11 11:50:00,691.0,2621.65,0.0944
2025-07-11 11:55:00,410.0,1555.54,0.1024
2025-07-11 12:00:00,256.96,974.9,-0.0009
2025-07-11 12:05:00,241.0,914.35,0.018
2025-07-11 12:10:00,356.73,1353.43,0.049
2025-07-11 12:15:00,303.0,1149.58,-0.0034
2025-07-11 12:20:00,353.16,1339.9,0.0
2025-07-11 12:25:00,297.0,1126.82,0.0474
2025-07-11 12:30:00,259.0,982.65,0.0091
2025-07-11 12:35:00,264.18,1002.29,0.0648
2025-07-11 12:40:00,273.82,1038.88,0.049
2025-07-11 12:45:00,248.0,940.91,0.0474
2025-07-11 12:50:00,268.0,1016.79,0.0123
2025-07-11 12:55:00,258.59,981.08,0.039
2025-07-11 13:00:00,565.0,2143.61,0.0191
2025-07-11 13:05:00,620.47,2354.05,0.0192
2025-07-11 13:10:00,446.72,1694.86,0.0192
2025-07-11 13:15:00,290.79,1103.26,0.0112
2025-07-11 13:20:00,191.13,725.14,0.0116
2025-07-11 13:25:00,196.0,743.62,0.0125
2025-07-11 13:30:00,364.77,1383.94,0.0179
2025-07-11 13:35:00,528.0,2003.23,0.0164
2025-07-11 13:40:00,542.0,2056.35,0.039
2025-07-11 13:45:00,414.3,1571.86,0.0
2025-07-11 13:50:00,535.6,2032.06,-0.011
2025-07-11 13:55:00,628.0,2382.63,0.0066
2025-07-11 14:00:00,667.98,2534.3,0.0091
2025-07-11 14:05:00,704.16,2671.58,0.016
2025-07-11 14:10:00,740.0,2807.56,0.019
2025-07-11 14:15:00,794.0,3012.44,0.0219
2025-07-11 14:20:00,380.0,1441.72,-0.016
2025-07-11 14:25:00,226.0,857.44,0.0176
2025-07-11 14:30:00,145.0,550.13,-0.016
2025-07-11 14:35:00,110.0,417.34,0.0474
2025-07-11 14:40:00,90.0,341.46,0.0474
2025-07-11 14:45:00,81.0,307.31,0.0307
2025-07-11 14:50:00,63.0,239.02,0.041
2025-07-11 14:55:00,63.08,239.33,0.0535
2025-07-11 15:00:00,57.0,216.26,0.0944
2025-07-11 15:05:00,66.0,250.4,0.0474
2025-07-11 15:10:00,46.0,174.52,0.0474
2025-07-11 15:15:00,38.0,144.17,0.019
2025-07-11 15:20:00,38.0,144.17,0.0724
2025-07-11 15:25:00,38.0,144.17,-0.016
2025-07-11 15:30:00,52.0,197.29,0.0567
2025-07-11 15:35:00,50.0,189.7,0.0568
2025-07-11 15:40:00,70.0,265.58,0.0673
2025-07-11 15:45:00,77.0,292.14,0.0533
2025-07-11 15:50:00,64.0,242.82,0.0904
2025-07-11 15:55:00,46.0,174.52,0.0691
2025-07-11 16:00:00,87.25,331.04,0.0814
2025-07-11 16:05:00,57.0,216.26,0.0985
2025-07-11 16:10:00,59.0,223.85,0.3118
2025-07-11 16:15:00,69.0,261.79,0.0613
2025-07-11 16:20:00,40.0,151.76,0.0868
2025-07-11 16:25:00,17.0,64.5,0.149
2025-07-11 16:30:00,10.0,37.94,0.3042
2025-07-11 16:35:00,12.0,45.53,0.2869
2025-07-11 16:40:00,11.0,41.73,0.0972
2025-07-11 16:45:00,14.67,55.64,0.1024
2025-07-11 16:50:00,11.0,41.73,0.1412
2025-07-11 16:55:00,7.0,26.56,0.1045
2025-07-11 17:00:00,4.0,15.18,0.167
2025-07-11 17:05:00,2.0,7.59,0.138
2025-07-11 17:10:00,2.0,7.59,0.1321
2025-07-11 17:15:00,1.0,3.79,0.138
2025-07-11 17:20:00,1.0,3.79,0.1536
2025-07-11 17:25:00,1.0,3.79,0.1346
2025-07-11 17:30:00,0.0,0.0,0.1637
2025-07-11 17:35:00,0.0,0.0,0.1309
2025-07-11 17:40:00,0.0,0.0,0.1703
2025-07-11 17:45:00,0.0,0.0,0.1616
2025-07-11 17:50:00,0.0,0.0,0.1403
2025-07-11 17:55:00,0.0,0.0,0.1444
2025-07-11 18:00:00,0.0,0.0,0.1704
2025-07-11 18:05:00,0.0,0.0,0.138
2025-07-11 18:10:00,0.0,0.0,0.1704
2025-07-11 18:15:00,0.0,0.0,0.1351
2025-07-11 18:20:00,0.0,0.0,0.1387
2025-07-11 18:25:00,0.0,0.0,0.1778
2025-07-11 18:30:00,0.0,0.0,0.138
2025-07-11 18:35:00,0.0,0.0,0.1861
2025-07-11 18:40:00,0.0,0.0,0.138
2025-07-11 18:45:00,0.0,0.0,0.1778
2025-07-11 18:50:00,0.0,0.0,0.1704
2025-07-11 18:55:00,0.0,0.0,0.1704
2025-07-11 19:00:00,0.0,0.0,0.1704
2025-07-11 19:05:00,0.0,0.0,0.138
2025-07-11 19:10:00,0.0,0.0,0.138
2025-07-11 19:15:00,0.0,0.0,0.1704
2025-07-11 19:20:00,0.0,0.0,0.1794
2025-07-11 19:25:00,0.0,0.0,0.1764
2025-07-11 19:30:00,0.0,0.0,0.138
2025-07-11 19:35:00,0.0,0.0,0.1704
2025-07-11 19:40:00,0.0,0.0,0.1306
2025-07-11 19:45:00,0.0,0.0,0.189
2025-07-11 19:50:00,0.0,0.0,0.1883
2025-07-11 19:55:00,0.0,0.0,0.1805
2025-07-11 20:00:00,0.0,0.0,0.1704
2025-07-11 20:05:00,0.0,0.0,0.1704
2025-07-11 20:10:00,0.0,0.0,0.1704
2025-07-11 20:15:00,0.0,0.0,0.1491
2025-07-11 20:20:00,0.0,0.0,0.2028
2025-07-11 20:25:00,0.0,0.0,0.124
2025-07-11 20:30:00,0.0,0.0,0.1704
2025-07-11 20:35:00,0.0,0.0,0.124
2025-07-11 20:40:00,0.0,0.0,0.114
2025-07-11 20:45:00,0.0,0.0,0.138
2025-07-11 20:50:00,0.0,0.0,0.1704
2025-07-11 20:55:00,0.0,0.0,0.2978
2025-07-11 21:00:00,0.0,0.0,0.1704
2025-07-11 21:05:00,0.0,0.0,0.1704
2025-07-11 21:10:00,0.0,0.0,0.138
2025-07-11 21:15:00,0.0,0.0,0.1579
2025-07-11 21:20:00,0.0,0.0,0.138
2025-07-11 21:25:00,0.0,0.0,0.1704
2025-07-11 21:30:00,0.0,0.0,0.138
2025-07-11 21:35:00,0.0,0.0,0.1436
2025-07-11 21:40:00,0.0,0.0,0.149
2025-07-11 21:45:00,0.0,0.0,0.1506
2025-07-11 21:50:00,0.0,0.0,0.1382
2025-07-11 21:55:00,0.0,0.0,0.138
2025-07-11 22:00:00,0.0,0.0,0.138
2025-07-11 22:05:00,0.0,0.0,0.1441
2025-07-11 22:10:00,0.0,0.0,0.1465
2025-07-11 22:15:00,0.0,0.0,0.1704
2025-07-11 22:20:00,0.0,0.0,0.3446
2025-07-11 22:25:00,0.0,0.0,0.38
2025-07-11 22:30:00,0.0,0.0,0.38
2025-07-11 22:35:00,0.0,0.0,0.2869
2025-07-11 22:40:00,0.0,0.0,0.124
2025-07-11 22:45:00,0.0,0.0,0.3446
2025-07-11 22:50:00,0.0,0.0,0.138
2025-07-11 22:55:00,0.0,0.0,0.1778
2025-07-11 23:00:00,0.0,0.0,0.1704
2025-07-11 23:05:00,0.0,0.0,0.138
2025-07-11 23:10:00,0.0,0.0,0.138
2025-07-11 23:15:00,0.0,0.0,0.138
2025-07-11 23:20:00,0.0,0.0,0.138
2025-07-11 23:25:00,0.0,0.0,0.1438
2025-07-11 23:30:00,0.0,0.0,0.3491
2025-07-11 23:35:00,0.0,0.0,0.23
2025-07-11 23:40:00,0.0,0.0,0.1469
2025-07-11 23:45:00,0.0,0.0,0.138
2025-07-11 23:50:00,0.0,0.0,0.23
2025-07-11 23:55:00,0.0,0.0,0.23
2025-07-12 00:00:00,0.0,0.0,0.2994
2025-07-12 00:05:00,0.0,0.0,0.1778
2025-07-12 00:10:00,0.0,0.0,0.1778
2025-07-12 00:15:00,0.0,0.0,0.1739
2025-07-12 00:20:00,0.0,0.0,0.1924
2025-07-12 00:25:00,0.0,0.0,0.3446
2025-07-12 00:30:00,0.0,0.0,0.1778
2025-07-12 00:35:00,0.0,0.0,0.2994
2025-07-12 00:40:00,0.0,0.0,0.186
2025-07-12 00:45:00,0.0,0.0,0.2403
2025-07-12 00:50:00,0.0,0.0,0.2391
2025-07-12 00:55:00,0.0,0.0,0.2994
2025-07-12 01:00:00,0.0,0.0,0.2869
2025-07-12 01:05:00,0.0,0.0,0.2994
2025-07-12 01:10:00,0.0,0.0,0.23
2025-07-12 01:15:00,0.0,0.0,0.23
2025-07-12 01:20:00,0.0,0.0,0.23
2025-07-12 01:25:00,0.0,0.0,0.1778
2025-07-12 01:30:00,0.0,0.0,0.1832
2025-07-12 01:35:00,0.0,0.0,0.1704
2025-07-12 01:40:00,0.0,0.0,0.1704
2025-07-12 01:45:00,0.0,0.0,0.2994
2025-07-12 01:50:00,0.0,0.0,0.1778
2025-07-12 01:55:00,0.0,0.0,0.1704
2025-07-12 02:00:00,0.0,0.0,0.1778
2025-07-12 02:05:00,0.0,0.0,0.23
2025-07-12 02:10:00,0.0,0.0,0.23
2025-07-12 02:15:00,0.0,0.0,0.23
2025-07-12 02:20:00,0.0,0.0,0.1663
2025-07-12 02:25:00,0.0,0.0,0.23
2025-07-12 02:30:00,0.0,0.0,0.2994
2025-07-12 02:35:00,0.0,0.0,0.1704
2025-07-12 02:40:00,0.0,0.0,0.1778
2025-07-12 02:45:00,0.0,0.0,0.1787
2025-07-12 02:50:00,0.0,0.0,0.2994
2025-07-12 02:55:00,0.0,0.0,0.1787
2025-07-12 03:00:00,0.0,0.0,0.138
2025-07-12 03:05:00,0.0,0.0,0.229
2025-07-12 03:10:00,0.0,0.0,0.229
2025-07-12 03:15:00,0.0,0.0,0.176
2025-07-12 03:20:00,0.0,0.0,0.3446
2025-07-12 03:25:00,0.0,0.0,0.2994
2025-07-12 03:30:00,0.0,0.0,0.176
2025-07-12 03:35:00,0.0,0.0,0.2994
2025-07-12 03:40:00,0.0,0.0,0.2994
2025-07-12 03:45:00,0.0,0.0,0.1704
2025-07-12 03:50:00,0.0,0.0,0.3446
2025-07-12 03:55:00,0.0,0.0,0.1787
2025-07-12 04:00:00,0.0,0.0,0.1787
2025-07-12 04:05:00,0.0,0.0,0.2766
2025-07-12 04:10:00,0.0,0.0,0.23
2025-07-12 04:15:00,0.0,0.0,0.38
2025-07-12 04:20:00,0.0,0.0,0.23
2025-07-12 04:25:00,0.0,0.0,0.3446
2025-07-12 04:30:00,0.0,0.0,0.23
2025-07-12 04:35:00,0.0,0.0,0.1704
2025-07-12 04:40:00,0.0,0.0,0.23
2025-07-12 04:45:00,0.0,0.0,0.138
2025-07-12 04:50:00,0.0,0.0,0.23
2025-07-12 04:55:00,0.0,0.0,0.1704
2025-07-12 05:00:00,0.0,0.0,0.23
2025-07-12 05:05:00,0.0,0.0,0.124
2025-07-12 05:10:00,0.0,0.0,0.138
2025-07-12 05:15:00,0.0,0.0,0.1247
2025-07-12 05:20:00,0.0,0.0,0.138
2025-07-12 05:25:00,0.0,0.0,0.23
2025-07-12 05:30:00,0.0,0.0,0.1704
2025-07-12 05:35:00,0.0,0.0,0.1704
2025-07-12 05:40:00,0.0,0.0,0.1704
2025-07-12 05:45:00,0.0,0.0,0.1787
2025-07-12 05:50:00,0.0,0.0,0.1704
2025-07-12 05:55:00,0.0,0.0,0.1787
2025-07-12 06:00:00,0.0,0.0,0.1704
2025-07-12 06:05:00,0.0,0.0,0.23
2025-07-12 06:10:00,0.0,0.0,0.1704
2025-07-12 06:15:00,0.0,0.0,0.1704
2025-07-12 06:20:00,0.0,0.0,0.1704
2025-07-12 06:25:00,0.0,0.0,0.1704
2025-07-12 06:30:00,0.0,0.0,0.1704
2025-07-12 06:35:00,0.0,0.0,0.23
2025-07-12 06:40:00,0.0,0.0,0.1934
2025-07-12 06:45:00,0.0,0.0,0.23
2025-07-12 06:50:00,0.0,0.0,0.1777
2025-07-12 06:55:00,0.0,0.0,0.1778
2025-07-12 07:00:00,0.0,0.0,0.1787
2025-07-12 07:05:00,1.0,3.79,0.1778
2025-07-12 07:10:00,1.0,3.79,0.1778
2025-07-12 07:15:00,2.0,7.59,0.1787
2025-07-12 07:20:00,4.0,15.18,0.1787
2025-07-12 07:25:00,11.0,41.73,0.1787
2025-07-12 07:30:00,22.0,83.47,0.2289
2025-07-12 07:35:00,31.0,117.61,0.1897
2025-07-12 07:40:00,45.0,170.73,0.23
2025-07-12 07:45:00,58.0,220.05,0.23
2025-07-12 07:50:00,108.0,409.75,0.2207
2025-07-12 07:55:00,143.0,542.54,0.2465
2025-07-12 08:00:00,174.64,662.6,0.2983
2025-07-12 08:05:00,212.0,804.33,0.23
2025-07-12 08:10:00,242.72,920.89,0.2081
2025-07-12 08:15:00,221.35,839.79,0.1917
2025-07-12 08:20:00,243.44,923.59,0.23
2025-07-12 08:25:00,324.47,1231.03,0.1814
2025-07-12 08:30:00,391.0,1483.45,0.1778
2025-07-12 08:35:00,420.0,1593.48,0.1704
2025-07-12 08:40:00,453.0,1718.68,0.138
2025-07-12 08:45:00,498.86,1892.67,0.1412
2025-07-12 08:50:00,537.53,2039.39,0.138
2025-07-12 08:55:00,571.85,2169.62,0.1542
2025-07-12 09:00:00,603.0,2287.78,0.131
2025-07-12 09:05:00,622.0,2359.87,0.138
2025-07-12 09:10:00,626.55,2377.14,0.138
2025-07-12 09:15:00,628.84,2385.8,0.149
2025-07-12 09:20:00,631.0,2394.01,0.138
2025-07-12 09:25:00,632.0,2397.81,0.138
2025-07-12 09:30:00,632.95,2401.42,0.1173
2025-07-12 09:35:00,634.0,2405.4,0.138
2025-07-12 09:40:00,635.0,2409.19,0.0722
2025-07-12 09:45:00,634.0,2405.4,0.138
2025-07-12 09:50:00,634.0,2405.4,0.1348
2025-07-12 09:55:00,632.0,2397.81,0.1014
2025-07-12 10:00:00,630.0,2390.22,0.1014
2025-07-12 10:05:00,627.07,2379.09,0.23
2025-07-12 10:10:00,625.0,2371.25,0.0513
2025-07-12 10:15:00,622.0,2359.87,0.0098
2025-07-12 10:20:00,618.2,2345.47,0.1265
2025-07-12 10:25:00,616.0,2337.1,0.0101
2025-07-12 10:30:00,610.0,2314.34,0.0
2025-07-12 10:35:00,607.73,2305.74,0.23
2025-07-12 10:40:00,605.0,2295.37,0.0242
2025-07-12 10:45:00,599.23,2273.49,0.0068
2025-07-12 10:50:00,595.0,2257.43,0.0
2025-07-12 10:55:00,592.0,2246.05,0.0474
2025-07-12 11:00:00,587.0,2227.08,0.0091
2025-07-12 11:05:00,584.0,2215.7,0.0086
2025-07-12 11:10:00,580.0,2200.52,0.0005
2025-07-12 11:15:00,575.0,2181.55,-0.0085
2025-07-12 11:20:00,574.59,2179.98,0.0
2025-07-12 11:25:00,566.0,2147.4,0.0084
2025-07-12 11:30:00,563.24,2136.92,-0.0165
2025-07-12 11:35:00,563.0,2136.02,-0.016
2025-07-12 11:40:00,559.0,2120.85,0.001
2025-07-12 11:45:00,559.0,2120.85,-0.017
2025-07-12 11:50:00,292.0,1107.85,-0.0175
2025-07-12 11:55:00,162.0,614.63,-0.0189
2025-07-12 12:00:00,655.0,2485.07,-0.0175
2025-07-12 12:05:00,173.48,658.18,-0.0201
2025-07-12 12:10:00,654.0,2481.28,-0.02
2025-07-12 12:15:00,193.74,735.06,-0.0175
2025-07-12 12:20:00,242.0,918.15,-0.0201
2025-07-12 12:25:00,261.0,990.23,-0.0175
2025-07-12 12:30:00,352.0,1335.49,-0.0184
2025-07-12 12:35:00,211.5,802.45,-0.0201
2025-07-12 12:40:00,190.0,720.86,-0.0185
2025-07-12 12:45:00,293.0,1111.64,-0.0152
2025-07-12 12:50:00,271.0,1028.17,-0.0175
2025-07-12 12:55:00,273.01,1035.81,-0.0189
2025-07-12 13:00:00,605.0,2295.37,-0.0185
2025-07-12 13:05:00,143.0,542.54,-0.0131
2025-07-12 13:10:00,235.0,891.59,-0.0183
2025-07-12 13:15:00,500.32,1898.2,-0.0177
2025-07-12 13:20:00,342.0,1297.55,-0.015
2025-07-12 13:25:00,687.0,2606.48,-0.0175
2025-07-12 13:30:00,553.0,2098.08,-0.0175
2025-07-12 13:35:00,699.0,2652.01,-0.0085
2025-07-12 13:40:00,263.03,997.94,-0.0062
2025-07-12 13:45:00,220.0,834.68,-0.013
2025-07-12 13:50:00,457.0,1733.86,-0.0085
2025-07-12 13:55:00,332.49,1261.47,-0.0128
2025-07-12 14:00:00,542.0,2056.35,-0.0145
2025-07-12 14:05:00,661.0,2507.83,-0.0132
2025-07-12 14:10:00,677.09,2568.88,0.0
2025-07-12 14:15:00,493.0,1870.44,-0.0085
2025-07-12 14:20:00,586.0,2223.28,-0.0078
2025-07-12 14:25:00,766.79,2909.2,0.0
2025-07-12 14:30:00,676.0,2564.74,0.0
2025-07-12 14:35:00,158.0,599.45,-0.0085
2025-07-12 14:40:00,235.0,891.59,0.0
2025-07-12 14:45:00,688.0,2610.27,0.0056
2025-07-12 14:50:00,382.0,1449.31,0.0
2025-07-12 14:55:00,603.0,2287.78,0.0503
2025-07-12 15:00:00,461.0,1749.03,0.0371
2025-07-12 15:05:00,324.0,1229.26,0.0474
2025-07-12 15:10:00,191.26,725.63,0.0086
2025-07-12 15:15:00,148.0,561.51,0.0474
2025-07-12 15:20:00,180.0,682.92,0.0474
2025-07-12 15:25:00,281.0,1066.11,0.0474
2025-07-12 15:30:00,303.75,1152.44,0.0371
2025-07-12 15:35:00,523.0,1984.26,0.0083
2025-07-12 15:40:00,251.71,954.97,0.0452
2025-07-12 15:45:00,473.05,1794.77,0.0474
2025-07-12 15:50:00,235.0,891.59,0.06
2025-07-12 15:55:00,163.0,618.42,0.0778
2025-07-12 16:00:00,206.0,781.56,0.0
2025-07-12 16:05:00,435.0,1650.39,0.0757
2025-07-12 16:10:00,124.0,470.46,0.0762
2025-07-12 16:15:00,275.8,1046.39,0.1014
2025-07-12 16:20:00,107.87,409.26,0.0944
2025-07-12 16:25:00,83.08,315.19,0.0688
2025-07-12 16:30:00,60.72,230.39,0.125
2025-07-12 16:35:00,74.0,280.76,0.1179
2025-07-12 16:40:00,50.0,189.7,0.1174
2025-07-12 16:45:00,36.0,136.58,0.138
2025-07-12 16:50:00,57.06,216.49,0.1749
2025-07-12 16:55:00,47.06,178.55,0.1439
2025-07-12 17:00:00,35.22,133.62,0.1704
2025-07-12 17:05:00,21.0,79.67,0.1486
2025-07-12 17:10:00,10.0,37.94,0.1353
2025-07-12 17:15:00,7.0,26.56,0.1704
2025-07-12 17:20:00,8.0,30.35,0.1732
2025-07-12 17:25:00,6.0,22.76,0.1704
2025-07-12 17:30:00,3.0,11.38,0.1778
2025-07-12 17:35:00,1.0,3.79,0.1704
2025-07-12 17:40:00,0.0,0.0,0.215
2025-07-12 17:45:00,0.0,0.0,0.23
2025-07-12 17:50:00,0.0,0.0,0.1629
2025-07-12 17:55:00,0.0,0.0,0.1704
2025-07-12 18:00:00,0.0,0.0,0.1704
2025-07-12 18:05:00,0.0,0.0,0.1704
2025-07-12 18:10:00,0.0,0.0,0.1704
2025-07-12 18:15:00,0.0,0.0,0.138
2025-07-12 18:20:00,0.0,0.0,0.1704
2025-07-12 18:25:00,0.0,0.0,0.1682
2025-07-12 18:30:00,0.0,0.0,0.1704
2025-07-12 18:35:00,0.0,0.0,0.1302
2025-07-12 18:40:00,0.0,0.0,0.1357
2025-07-12 18:45:00,0.0,0.0,0.23
2025-07-12 18:50:00,0.0,0.0,0.128
2025-07-12 18:55:00,0.0,0.0,0.2021
2025-07-12 19:00:00,0.0,0.0,0.1287
2025-07-12 19:05:00,0.0,0.0,0.1388
2025-07-12 19:10:00,0.0,0.0,0.1291
2025-07-12 19:15:00,0.0,0.0,0.124
2025-07-12 19:20:00,0.0,0.0,0.0959
2025-07-12 19:25:00,0.0,0.0,0.1014
2025-07-12 19:30:00,0.0,0.0,0.1014
2025-07-12 19:35:00,0.0,0.0,0.0985
2025-07-12 19:40:00,0.0,0.0,0.0994
2025-07-12 19:45:00,0.0,0.0,0.0978
2025-07-12 19:50:00,0.0,0.0,0.0944
2025-07-12 19:55:00,0.0,0.0,0.0944
